ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,va Cell Phone,Response ID,Timestamp MM/dd/yyyy,Custom Variable 1,Custom Variable 2,Custom Variable 3,Custom Variable 4,Respondent Email,Region,How many people are in the veterans household including the veteran,Veterans First Name if first name is not provided  please type,Veterans Email Address yourname.com,Cell Phone XXX-XXX-XXXX 1-999-999-9999,UserAgent,Q_URL,Q35,QIS,QIVA,Q1,Q2,Q3,Q4,Q5,Q6,Q7,F37,Q8 into,Q8.1-1a,Q8.1-1b,Q8.1-1c_1,Q8.2-2a,Q8.2-2b,Q8.2-2c_1,Q8.3-a_1,Q8.3-a_2,Q8.3-a_3,Q8.3-a_4,Q8.3-a_5,Q8.3-a_6,Q8.3-a_7,Q8.3-a_8,Q8.3-b_1,Q8.3-b_2,Q8.3-b_3,Q8.3-b_4,Q8.3-b_5,Q8.3-b_6,Q8.3-b_7,Q8.3-b_8,Q8.3-c_1,Q8.3-c_2,Q8.3-c_3,Q8.3-c_4,Q8.3-c_5,Q8.3-c_6,Q8.3-c_7,Q8.3-c_8,Q8.4-a_1,Q8.4-a_2,Q8.4-a_3,Q8.4-a_4,Q8.4-a_5,Q8.4-a_6,Q8.4-a_6_TEXT,Q8.4-b_1,Q8.4-b_2,Q8.4-b_3,Q8.4-b_4,Q8.4-b_5,Q8.4-b_6,Q8.4-b_6_TEXT,Q8.4-c_1,Q8.4-c_2,Q8.4-c_3,Q8.4-c_4,Q8.4-c_5,Q8.4-c_6,Q8.4-c_6_TEXT,Q15,Q16,Q17,Q18,Negative,date range
2689,Default Response Set,,9/26/16 12:26,9/26/16 12:31,,,,,0,1,,,,Veterans Outreach Center  Inc.,16-NY-057,,,,NY,,,,,,,1,1,1,2,2,4,2,2,,,,1,1,1,5,1,1,5,1,2,1,1,2,1,2,2,,,,,,,,,,,,,,,,,1,2,1,2,1,,,,,,,,,,,,,,,,,1,2,2,,,9/30/2016
2690,Default Response Set,,9/26/16 12:29,9/26/16 12:35,,,,,0,1,,,,Family Endeavors  Inc.,14-NC-235,,,,TX,,,,,,,1,4,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,1,1,1,1,1,,,1,2,2,2,2,,,5,,,,,,,2,2,2,,,9/30/2016
2691,Default Response Set,,9/26/16 12:50,9/26/16 12:55,,,,,0,1,,,,Talbert House  Inc.,C15-OH-500B,,,,OH,,,,,,,1,1,2,4,3,4,4,1,1,,,1,1,1,3,2,2,,2,1,2,1,2,2,2,2,2,2,2,1,,,,,,,,3,,,,,1,2,1,2,1,,,1,2,1,2,1,2,,5,,5,,5,,,1,2,2,,,9/30/2016
2692,Default Response Set,,9/26/16 13:15,9/26/16 13:18,,,,,0,1,,,,Minnesota Assistance Council for Veterans,12-MN-046,,,,MN,,,,,,,1,1,2,5,4,5,4,1,1,,,1,1,1,5,1,1,5,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,,,5,5,,,,5,1,2,1,1,2,2,,1,2,1,1,2,2,,5,,5,5,,,,1,2,2,,,9/30/2016
2693,Default Response Set,,9/26/16 13:45,9/26/16 13:49,,,,,0,1,,,,Catholic Charities of the Archdiocese of Chicago,C15-IL-511A,,,,IL,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,1,1,4,1,2,2,1,2,1,2,1,1,,,1,,1,,1,5,,,5,,5,,5,2,2,1,2,2,,,,,1,,,,,,,5,,,,,1,2,2,,,9/30/2016
2695,Default Response Set,,9/26/16 15:06,9/26/16 15:13,,,,,0,1,,,,"Services for the UnderServed, Inc.",C15-NY-600A,,,,NY,,,,,,,1,1,1,4,4,4,3,1,2,,,1,1,1,4,1,1,3,1,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,1,1,1,1,2,2,,,,,,,,,,,,,,,,1,1,1,1,,9/30/2016
2696,Default Response Set,,9/26/16 15:22,9/26/16 15:27,,,,,0,1,,,,Carrfour Supportive Housing  Inc.,12-FL-025,,,,FL,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,1,1,5,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,,,,,,5,,5,2,2,1,2,2,2,,2,2,1,2,2,2,,,,5,,,,,1,2,2,,,9/30/2016
2697,Default Response Set,,9/26/16 16:23,9/26/16 16:28,,,,,0,1,,,,Lafayette Transitional Housing Center  Inc.,14-IN-199,,,,IN,,,,,,,1,1,2,5,4,5,4,1,1,,,1,1,1,5,2,2,,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,5,5,5,,5,,,5,1,2,2,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,2,1,1,,9/30/2016
2698,Default Response Set,,9/26/16 12:40,9/26/16 18:33,,,,,0,1,,,,Vietnam Veterans of California  Inc. (Sacramento Veterans Resource),16-CA-009,,,,CA,,,,,,,1,4,1,5,4,4,4,1,1,,,1,1,1,4,1,1,4,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,,4,4,,4,,,,1,1,2,2,2,2,,1,1,2,2,2,2,,5,4,,,,,,1,1,1,1,,9/30/2016
2699,Default Response Set,,9/26/16 18:55,9/26/16 19:05,,,,,0,1,,,,Vietnam Veterans of California  Inc. (Sacramento Veterans Resource),C2015-CA-504A,,,,CA,,,,,,,1,1,1,4,4,5,4,1,1,,,1,1,1,5,1,1,5,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,5,,,,,,,5,1,1,1,1,1,,,1,1,1,1,1,,,5,5,5,5,5,,,2,2,2,,,9/30/2016
2702,Default Response Set,,9/27/16 10:38,9/27/16 10:47,,,,,0,1,,,,The Road Home,15-UT-336,,,,UT,,,,,,,1,1,2,5,4,5,4,,,,,1,1,1,4,1,1,5,1,1,1,1,1,1,,1,2,2,2,1,2,2,,1,,,,,,,,4,1,1,1,1,1,,,1,1,1,1,,,,4,4,4,3,,,,2,1,2,,x,9/30/2016
2703,Default Response Set,,9/27/16 11:04,9/27/16 11:06,,,,,0,1,,,,Veterans Outreach Center  Inc.,16-NY-057,,,,NY,,,,,,,1,1,2,3,3,4,3,2,,,,1,1,1,3,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,1,2,2,2,2,,,1,2,2,2,2,2,,3,,,,,,,1,1,2,,,9/30/2016
2704,Default Response Set,,9/27/16 11:43,9/27/16 11:48,,,,,0,1,,,,Veterans Multi-Service & Education Center  Inc.,15-PA-334,,,,PA,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,1,,5,5,5,5,,,5,1,1,1,2,2,2,,1,1,1,2,2,2,,5,5,5,,,,,1,1,2,,,9/30/2016
2705,Default Response Set,,9/27/16 13:25,9/27/16 13:28,,,,,0,1,,,,Volunteers of America of Massachusetts  Inc.,12-MA-040,,,,,,,,,,,1,4,1,4,4,4,3,1,1,,,1,1,1,4,2,2,,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,,4,4,,,,,,1,2,2,2,2,2,,1,2,2,2,2,2,,4,,,,,,,1,1,1,1,,9/30/2016
2706,Default Response Set,,9/27/16 15:49,9/27/16 15:56,,,,,0,1,,,,Community Action Partnership,14-ZZ-321,,,,,,,,,,,1,1,2,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,,5,5,,5,,,,1,1,2,2,2,2,,1,1,2,2,2,2,,5,5,,,,,,2,2,2,,,9/30/2016
2707,Default Response Set,,9/27/16 15:57,9/27/16 16:03,,,,,0,1,,,,Family Endeavors  Inc.,16-TX-074,,,,TX,,,,,,,1,1,1,4,4,4,4,2,,,,1,1,1,4,2,2,,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,,,4,,,,,3,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,1,1,2,,,9/30/2016
2708,Default Response Set,,9/27/16 15:57,9/27/16 16:06,,,,,0,1,,,,Volunteers of America of Pennsylvania  Inc.,14-PA-282,,,,PA,,,,,,,1,1,1,3,,4,3,2,,,,1,1,1,3,1,1,3,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,2,2,2,2,1,,,2,2,2,2,1,,,,,,,3,,,1,2,2,,,9/30/2016
2709,Default Response Set,,9/27/16 16:07,9/27/16 16:10,,,,,0,1,,,,Salvation Army  an Illinois Corporation,13-IL-104,,,,IL,,,,,,,1,1,2,4,4,5,4,1,1,,,1,1,1,4,1,2,,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,,5,,,,,,,1,1,1,2,2,2,,1,2,1,2,2,2,,5,,3,,,,,1,1,1,1,,9/30/2016
2710,Default Response Set,,9/27/16 16:06,9/27/16 16:11,,,,,0,1,,,,Volunteers of America Northern Rockies,C2015-MT-500B,,,,MT,,,,,,,1,1,1,4,4,4,4,1,1,,,1,1,1,5,2,2,,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,,,4,5,5,,,4,1,1,1,2,2,2,,1,1,1,2,2,2,,5,5,5,,,,,2,2,2,,,9/30/2016
2711,Default Response Set,,9/27/16 15:55,9/27/16 16:12,,,,,0,1,,,,Lawrence County Social Services  Inc.,14-PA-277,,,,PA,,,,,,,1,2,1,5,4,5,4,1,1,,,1,1,1,5,1,1,5,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,5,5,5,5,5,,,5,1,1,2,2,1,,,1,1,2,2,1,2,,5,5,,,5,,,1,2,1,1,,9/30/2016
2712,Default Response Set,,9/27/16 16:02,9/27/16 16:14,,,,,0,1,,,,Goodwill Industries of Houston  Inc.,13-TX-142,,,,TX,,,,,,,1,4,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,,5,,,5,,,,1,1,2,2,2,2,,1,2,1,2,2,2,,5,,4,,,,,1,1,1,2,,9/30/2016
2713,Default Response Set,,9/27/16 16:48,9/27/16 16:54,,,,,0,1,,,,1736 Family Crisis Center,14-CA-324,,,,CA,,,,,,,1,4,1,4,4,5,4,1,1,,,1,1,1,4,1,1,4,1,2,2,2,2,2,,2,2,2,1,2,1,2,2,1,,,4,,4,,,4,1,2,2,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,1,1,1,,9/30/2016
2714,Default Response Set,,9/27/16 17:46,9/27/16 17:56,,,,,0,1,,,,Neighborhood Centers Inc.,14-TX-290,,,,TX,,,,,,,1,1,1,4,4,5,3,1,1,,,1,1,1,5,1,1,4,1,,,,,,,,1,,,,,,,,4,,,,,,,,1,1,1,,,,,1,1,1,,,,,5,4,5,,,,,2,1,2,,,9/30/2016
2715,Default Response Set,,9/27/16 18:04,9/27/16 18:09,,,,,0,1,,,,Oakland Livingston Human Services Agency,14-MI-221,,,,MI,,,,,,,1,2,1,4,4,4,4,1,1,,,1,1,1,4,2,2,,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,,4,,,4,,,4,1,1,2,2,2,2,,1,1,2,2,2,2,,4,5,,,,,,2,2,2,,,9/30/2016
2716,Default Response Set,,9/27/16 19:07,9/27/16 19:10,,,,,0,1,,,,Volunteers of America of the Carolinas  Inc.,16-NC-237,,,,GA,,,,,,,1,4,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,,5,5,,5,,,5,1,2,2,2,2,,,1,2,2,2,2,2,,5,,,,,,,1,1,2,,,9/30/2016
2717,Default Response Set,,9/27/16 23:26,9/27/16 23:33,,,,,0,1,,,,Community Action Partnership of Oregon (CAPO),C2015-OR-505A,,,,OR,,,,,,,1,1,1,3,3,4,3,1,1,,,1,1,1,4,2,2,,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,,4,,3,4,,,3,1,1,2,2,2,2,,1,1,2,2,2,2,,4,4,,,,,,1,2,2,,,9/30/2016
2718,Default Response Set,,9/28/16 1:19,9/28/16 1:24,,,,,0,1,,,,Homeward Bound of Western North Carolina,C15-NC-501A,,,,NC,,,,,,,1,1,1,5,4,5,4,2,,,,1,1,1,5,1,1,5,1,,,,1,,,,1,,,,1,,,,5,,,,5,,,,1,,,,,,,1,,,,,,,5,,,,,,,1,1,1,2,,9/30/2016
2719,Default Response Set,,9/28/16 11:01,9/28/16 11:07,,,,,0,1,,,,Carrfour Supportive Housing  Inc.,12-FL-025,,,,FL,,,,,,,1,1,,4,4,5,4,1,1,,,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,,1,1,2,2,2,2,,1,1,2,2,2,2,,3,3,,,,,,2,1,2,,,9/30/2016
2720,Default Response Set,,9/28/16 12:10,9/28/16 12:14,,,,,0,1,,,,Preble Street,12-ME-043,,,,,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,1,1,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,5,5,5,5,5,5,,,1,1,1,1,2,2,,1,1,1,1,2,2,,5,5,5,5,,,,2,2,2,,,9/30/2016
2721,Default Response Set,,9/28/16 12:31,9/28/16 12:35,,,,,0,1,,,,Community Support Services  Inc.,14-OH-267,,,,OH,,,,,,,1,3,2,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,1,,,5,5,5,,,5,1,2,2,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,1,2,,,9/30/2016
2722,Default Response Set,,9/28/16 12:34,9/28/16 12:41,,,,,0,1,,,,Neighborhood Centers Inc.,14-TX-290,,,,TX,,,,,,,1,1,1,3,3,3,3,2,,,,1,2,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,1,1,,,1,,,2,2,2,,2,,,,,,,,,,1,1,1,2,X,9/30/2016
2723,Default Response Set,,9/28/16 12:36,9/28/16 12:51,,,,,0,1,,,,Vietnam Veterans of California  Inc. (Sacramento Veterans Resource),16-CA-009,,,,CA,,,,,,,1,1,1,1,1,1,2,2,,,,1,1,2,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,,,,,,,,,4,1,1,2,X,9/30/2016
2725,Default Response Set,,9/28/16 13:07,9/28/16 13:32,,,,,0,1,,,,American GI Forum National Veterans Outreach Program  Inc.,C15-TX-603A,,,,TX,,,,,,,1,1,1,5,4,4,4,1,1,,,1,1,1,5,1,1,4,1,2,2,1,1,1,2,1,1,2,2,1,2,2,2,1,2,,,3,,,,4,1,1,1,1,2,1,,1,1,1,2,2,2,,4,4,4,,,,,2,1,1,2,,9/30/2016
2726,Default Response Set,,9/28/16 13:22,9/28/16 13:33,,,,,0,1,,,,Caritas of Austin,12-TX-072,,,,TX,,,,,,,1,1,1,4,3,5,3,1,1,,,1,1,1,5,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,5,5,3,5,5,4,,5,1,1,1,1,1,,,1,1,1,1,1,,,5,5,5,5,5,,,1,1,1,1,,9/30/2016
2727,Default Response Set,,9/28/16 13:24,9/28/16 13:35,,,,,0,1,,,,Salvation Army  a California Corporation,12-CA-017,,,,CA,,,,,,,1,2,1,5,4,4,4,1,2,,,1,1,1,5,1,1,5,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,5,,,,,5,,,1,1,1,1,2,,,1,2,2,2,2,,,5,,,,,,,1,2,2,,,9/30/2016
2729,Default Response Set,,9/28/16 17:59,9/28/16 18:07,,,,,0,1,,,,Virginia Supportive Housing,12-VA-077,,,,VA,,,,,,,1,1,1,2,3,4,2,1,2,,,1,1,1,4,1,1,4,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,4,5,5,,5,,,5,1,2,1,1,1,2,,1,2,1,1,1,2,,5,,5,5,5,,,1,2,2,,,9/30/2016
2730,Default Response Set,,9/28/16 18:59,9/28/16 19:03,,,,,0,1,,,,Neighborhood Centers Inc.,14-TX-290,,,,TX,,,,,,,1,2,1,3,4,5,4,1,1,,,1,1,1,5,1,1,5,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,,,,5,1,2,2,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,2,1,2,,9/30/2016
2731,Default Response Set,,9/28/16 21:44,9/28/16 21:56,,,,,0,1,,,,Virginia Supportive Housing,12-VA-077,,,,VA,,,,,,,1,4,1,4,4,4,3,1,2,,,1,2,2,,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,,,,4,1,1,2,2,2,2,,1,1,2,2,2,2,,5,5,,,,,,2,1,2,,,9/30/2016
2732,Default Response Set,,9/29/16 12:42,9/29/16 12:45,,,,,0,1,,,,American GI Forum National Veterans Outreach Program  Inc.,C15-TX-603A,,,,TX,,,,,,,1,2,2,5,4,5,4,1,1,,,1,1,1,5,1,1,5,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,,5,5,,,,,5,1,2,1,2,1,2,,1,2,1,2,1,2,,5,,5,,5,,,2,1,2,,,9/30/2016
2733,Default Response Set,,9/29/16 13:17,9/29/16 13:23,,,,,0,1,,,,Volunteers of America Michigan,14-MI-226,,,,MI,,,,,,,1,3,1,3,4,4,4,1,1,,,1,1,1,3,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,1,2,1,2,2,2,,1,2,1,2,2,2,,4,,4,,,,,2,1,1,1,,9/30/2016
2734,Default Response Set,,9/29/16 14:14,9/29/16 14:18,,,,,0,1,,,,Vietnam Veterans of California  Inc. (Sacramento Veterans Resource),14-AZ-158,,,,AZ,,,,,,,1,4,1,5,4,5,4,1,1,,,1,1,1,5,1,1,5,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,,,5,,,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,2,2,2,,,9/30/2016
2735,Default Response Set,,9/29/16 14:16,9/29/16 14:25,,,,,0,1,,,,Neighborhood Centers Inc.,14-TX-290,,,,TX,,,,,,,1,1,2,5,4,5,4,1,,,,1,1,1,5,1,1,5,1,1,1,1,1,,,1,1,1,1,1,1,,,1,5,5,5,5,5,,,5,1,1,1,1,1,,,1,1,1,1,1,,,5,5,5,5,,,,1,1,2,,,9/30/2016
2736,Default Response Set,,9/29/16 17:53,9/29/16 18:03,,,,,0,1,,,,Volunteers of America Michigan  Inc.,14-MI-226,,,,MI,,,,,,,1,1,1,2,2,2,3,2,,,,1,1,1,2,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,,,,2,1,2,2,2,1,2,,1,2,1,2,1,,,2,,2,,3,,,1,1,1,2,X,9/30/2016
2738,Default Response Set,,9/30/16 5:36,9/30/16 5:43,,,,,0,1,,,,Mental Health America of Los Angeles,16-CA-005,,,,CA,,,,,,,1,1,1,4,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,,,,,,,4,,1,1,1,1,2,2,,2,1,2,1,2,2,,,5,,5,,,,3,1,1,2,,9/30/2016
2739,Default Response Set,,9/30/16 6:08,9/30/16 6:27,,,,,0,1,,,,"Veterans Leadership Program of Western Pennsylvania, Inc.",13-PA-129,,,,PA,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,1,1,5,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,1,,5,5,,5,,,5,1,1,1,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,1,1,1,,9/30/2016
2740,Default Response Set,,9/30/16 7:16,9/30/16 7:24,,,,,0,1,,,,Vietnam Veterans of California  Inc. (Sacramento Veterans Resource),16-CA-009,,,,CA,,,,,,,1,4,1,1,1,2,2,2,,,,1,1,2,,1,2,,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,3,,,,,,,,1,1,1,1,1,,,2,2,2,2,2,,,,,,,,,,2,1,1,2,,9/30/2016
2741,Default Response Set,,9/5/16 10:59,9/30/16 9:30,,,,,0,1,,,,Community Action Partnership,14-ZZ-321,,,,,,,,,,,1,3,1,3,3,3,3,2,,,,1,1,1,3,1,2,,1,,,,,1,,1,1,,,,1,,,1,5,,,,3,,,3,1,1,1,1,,,,2,2,2,2,,,,,,,,,,,1,1,1,2,,9/30/2016
2742,Default Response Set,,9/30/16 9:26,9/30/16 9:32,,,,,0,1,,,,Faith  Hope  Love  Charity  Inc.,13-FL-096,,,,FL,,,,,,,1,4,1,3,3,3,3,2,,,,1,1,2,,1,2,,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,,,,,,,,,1,1,1,1,1,,,2,2,2,2,2,,,,,,,,,,1,1,1,1,,9/30/2016
2743,Default Response Set,,9/30/16 9:29,9/30/16 9:37,,,,,0,1,,,,United Way of Metropolitan Atlanta,14-GA-189,,,,GA,,,,,,,1,1,1,3,4,4,4,1,1,,,1,1,1,5,1,1,4,1,1,1,1,1,,,,1,1,1,1,1,2,2,1,4,4,4,4,4,,,4,1,1,1,1,1,2,,2,2,2,2,2,2,,,,,,,,,1,1,1,2,,9/30/2016
2744,Default Response Set,,9/30/16 9:37,9/30/16 9:40,,,,,0,1,,,,Veterans Outreach Center  Inc.,16-NY-057,,,,NY,,,,,,,1,4,1,4,4,5,4,1,1,,,1,1,1,4,2,2,,,,,,,,,1,,,,,,,,1,,,,,,,,4,1,,,,,,,1,,,,,,,5,,,,,,,1,1,1,1,,9/30/2016
2745,Default Response Set,,9/30/16 9:37,9/30/16 9:45,,,,,0,1,,,,"Casa del Peregrino Aguadilla, Inc.",13-PR-132,,,,PR,,,,,,,1,1,1,4,4,4,4,2,,,,1,1,2,,2,2,,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,,,,3,3,,,3,1,1,1,1,1,,,1,2,1,2,1,,,3,,5,,4,,,2,1,1,2,,9/30/2016
2746,Default Response Set,,9/30/16 9:34,9/30/16 9:51,,,,,0,1,,,,Three Oaks Homeless Shelter  Inc.,13-MD-107,,,,MD,,,,,,,1,2,1,4,4,5,4,1,1,,,1,2,1,4,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,,1,2,1,2,2,2,,4,,4,,,,,1,2,2,,,9/30/2016
2747,Default Response Set,,9/30/16 9:40,9/30/16 9:51,,,,,0,1,,,,Family Endeavors  Inc.,16-TX-074,,,,TX,,,,,,,1,1,1,3,4,5,4,1,1,,,1,1,1,5,2,2,,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,,5,5,,5,,,5,1,1,2,2,2,,,1,1,2,2,2,,,5,5,,,,,,1,1,2,,,9/30/2016
2748,Default Response Set,,9/30/16 9:57,9/30/16 10:03,,,,,0,1,,,,Volunteers of America of Los Angeles  Inc.,12-CA-006,,,,CA,,,,,,,1,1,1,1,1,1,1,2,,,,1,1,2,,1,2,,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,1,2,1,1,2,2,,2,2,2,2,2,2,,,,,,,,,2,1,2,,x,9/30/2016
2749,Default Response Set,,9/30/16 9:27,9/30/16 10:12,,,,,0,1,,,,St. James A.M.E. Zion Church-Zion House,14-MD-217,,,,MD,,,,,,,1,1,1,5,4,4,4,1,1,,,1,1,1,5,1,1,4,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,,,,,,,,5,1,1,1,1,2,2,,1,2,2,2,2,2,,5,,,,,,,3,2,2,,,9/30/2016
2751,Default Response Set,,9/30/16 10:12,9/30/16 10:25,,,,,0,1,,,,United States Veterans Initiative,16-CA-008,,,,CA,,,,,,,1,1,2,1,2,2,2,1,1,,,1,2,1,1,1,2,,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,,,,,1,1,1,1,2,,,2,2,2,2,2,2,,,,,,,,,1,1,1,1,X,9/30/2016
2752,Default Response Set,,9/30/16 11:19,9/30/16 11:28,,,,,0,1,,,,Project H.O.M.E.,12-PA-067,,,,PA,,,,,,,1,1,2,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,1,1,1,2,2,2,,1,1,1,2,2,2,,5,5,5,,,,,1,2,2,,,9/30/2016
2753,Default Response Set,,9/30/16 11:27,9/30/16 11:32,,,,,0,1,,,,Maumee Valley Guidance Center,13-OH-124,,,,OH,,,,,,,1,3,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,,5,5,,5,,,,1,1,1,2,2,2,,1,1,1,2,2,2,,5,5,5,,,,,2,2,1,1,,9/30/2016
2754,Default Response Set,,9/30/16 13:26,9/30/16 13:31,,,,,0,1,,,,Volunteers of America-Greater New York  Inc.,14-NY-259,,,,NY,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,1,1,4,1,,,,,,,,1,,,,,,,,3,,,,,,,,1,,,,,,,1,,,,,,,5,,,,,,,1,2,2,,,9/30/2016
2756,Default Response Set,,9/30/16 10:19,9/30/16 14:57,,,,,0,1,,,,Volunteers of America of Massachusetts  Inc.,12-MA-040,,,,MA,,,,,,,1,1,1,2,2,1,2,2,,,,1,2,2,,1,2,,1,1,1,1,1,,,1,2,2,2,1,,,,2,,,,1,,,,,1,1,1,,,,,2,2,2,,,,,,,,,,,,2,2,1,2,X,9/30/2016
2757,Default Response Set,,9/20/16 7:09,9/30/16 15:08,,,,,0,1,,,,Project H.O.M.E.,12-PA-067,,,,PA,,,,,,,1,1,2,5,4,5,4,1,1,,,1,2,1,5,1,2,,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,,5,5,5,5,,,5,1,2,1,2,2,2,,2,2,2,2,2,2,,,,,,,,,1,2,2,,,9/30/2016
2758,Default Response Set,,9/30/16 15:53,9/30/16 15:59,,,,,0,1,,,,Services for the UnderServed  Inc.,C15-NY-600A,,,,NY,,,,,,,1,1,1,4,3,4,3,1,1,,,1,1,2,,2,2,,2,2,1,2,2,2,2,1,,,,,,,,,,,,,,,,,1,2,1,1,2,2,,,,,,,,,,,,,,,,,2,2,,,9/30/2016
2759,Default Response Set,,9/30/16 16:21,9/30/16 16:27,,,,,0,1,,,,Volunteers of America of Los Angeles  Inc.,14-CA-176,,,,CA,,,,,,,1,1,1,3,4,4,4,1,1,,,1,1,1,3,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,1,2,2,2,2,2,,1,2,2,2,2,2,,3,,,,,,,1,2,2,,,9/30/2016
2761,Default Response Set,,9/30/16 17:22,9/30/16 17:28,,,,,0,1,,,,Neighborhood Centers Inc.,14-TX-290,,,,TX,,,,,,,1,1,1,3,3,4,3,1,1,,,1,1,1,3,1,2,,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,3,,,4,,,,,1,1,1,1,1,2,,2,2,2,2,1,2,,,,,,3,,,3,1,2,,x,9/30/2016
2762,Default Response Set,,9/30/16 17:56,9/30/16 18:14,,,,,0,1,,,,Virginia Supportive Housing,12-VA-077,,,,VA,,,,,,,1,1,1,4,4,4,4,1,1,,,1,1,1,4,1,1,4,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,,3,,3,,,2,1,1,1,2,1,,,1,1,1,2,1,,,4,4,4,,3,,,1,1,1,2,,9/30/2016
